venue_id,genre,acts,venue_name,city,latitude,longitude,fetched_at
KovZ9177aQ7,Pop,1,"Warwick Arts Centre, Coventry",Coventry,52.373743,-1.552358,2026-08-06T17:36:43
KovZ9177aQ7,Rock,1,"Warwick Arts Centre, Coventry",Coventry,52.373743,-1.552358,2026-08-06T17:36:43
KovZ9177aQ7,World,1,"Warwick Arts Centre, Coventry",Coventry,52.373743,-1.552358,2026-08-06T17:36:43
KovZ9177a_0,Classical,1,Bridgewater Hall,Manchester,53.475741,-2.244913,2026-08-06T17:36:43
KovZ9177a_0,Country,1,Bridgewater Hall,Manchester,53.475741,-2.244913,2026-08-06T17:36:43
KovZ9177a_0,Folk,1,Bridgewater Hall,Manchester,53.475741,-2.244913,2026-08-06T17:36:43
KovZ9177a_0,Pop,4,Bridgewater Hall,Manchester,53.475741,-2.244913,2026-08-06T17:36:43
KovZ9177a_0,R&B,1,Bridgewater Hall,Manchester,53.475741,-2.244913,2026-08-06T17:36:43
KovZ9177a_0,Rock,7,Bridgewater Hall,Manchester,53.475741,-2.244913,2026-08-06T17:36:43
KovZ9177aaV,Rock,1,Oporto,Leeds,53.7952563,-1.5408792,2026-08-06T17:36:43
KovZ9177ad0,Classical,2,Symphony Hall,Birmingham,52.478877,-1.910803,2026-08-06T17:36:43
KovZ9177ad0,Country,1,Symphony Hall,Birmingham,52.478877,-1.910803,2026-08-06T17:36:43
KovZ9177ad0,Folk,1,Symphony Hall,Birmingham,52.478877,-1.910803,2026-08-06T17:36:43
KovZ9177ad0,Pop,4,Symphony Hall,Birmingham,52.478877,-1.910803,2026-08-06T17:36:43
KovZ9177ad0,R&B,2,Symphony Hall,Birmingham,52.478877,-1.910803,2026-08-06T17:36:43
KovZ9177ad0,Rock,12,Symphony Hall,Birmingham,52.478877,-1.910803,2026-08-06T17:36:43
KovZ9177ad0,World,1,Symphony Hall,Birmingham,52.478877,-1.910803,2026-08-06T17:36:43
KovZ9177adf,Country,1,Ipswich Regent Theatre,Ipswich,52.057163,1.160689,2026-08-06T17:36:43
KovZ9177adf,Pop,2,Ipswich Regent Theatre,Ipswich,52.057163,1.160689,2026-08-06T17:36:43
KovZ9177adf,R&B,1,Ipswich Regent Theatre,Ipswich,52.057163,1.160689,2026-08-06T17:36:43
KovZ9177adf,Rock,6,Ipswich Regent Theatre,Ipswich,52.057163,1.160689,2026-08-06T17:36:43
KovZ9177aj0,Rock,1,Vivary Park,Taunton,51.0102252,-3.1037611,2026-08-06T17:36:43
KovZ9177akf,Country,1,Islington Assembly Hall,London,51.541642,-0.10196,2026-08-06T17:36:43
KovZ9177akf,Dance/Electronic,1,Islington Assembly Hall,London,51.541642,-0.10196,2026-08-06T17:36:43
KovZ9177akf,Hip-Hop/Rap,2,Islington Assembly Hall,London,51.541642,-0.10196,2026-08-06T17:36:43
KovZ9177akf,Jazz,1,Islington Assembly Hall,London,51.541642,-0.10196,2026-08-06T17:36:43
KovZ9177akf,Metal,4,Islington Assembly Hall,London,51.541642,-0.10196,2026-08-06T17:36:43
KovZ9177akf,Pop,2,Islington Assembly Hall,London,51.541642,-0.10196,2026-08-06T17:36:43
KovZ9177akf,R&B,1,Islington Assembly Hall,London,51.541642,-0.10196,2026-08-06T17:36:43
KovZ9177akf,Rock,17,Islington Assembly Hall,London,51.541642,-0.10196,2026-08-06T17:36:43
KovZ9177an0,Blues,1,O2 Academy Oxford,Oxford,51.7470676,-1.2351166,2026-08-06T17:36:43
KovZ9177an0,Dance/Electronic,3,O2 Academy Oxford,Oxford,51.7470676,-1.2351166,2026-08-06T17:36:43
KovZ9177an0,Hip-Hop/Rap,2,O2 Academy Oxford,Oxford,51.7470676,-1.2351166,2026-08-06T17:36:43
KovZ9177an0,Metal,2,O2 Academy Oxford,Oxford,51.7470676,-1.2351166,2026-08-06T17:36:43
KovZ9177an0,Pop,5,O2 Academy Oxford,Oxford,51.7470676,-1.2351166,2026-08-06T17:36:43
KovZ9177an0,R&B,2,O2 Academy Oxford,Oxford,51.7470676,-1.2351166,2026-08-06T17:36:43
KovZ9177an0,Rock,20,O2 Academy Oxford,Oxford,51.7470676,-1.2351166,2026-08-06T17:36:43
KovZ9177an7,Rock,1,ICC Wales,Newport,51.59998,-2.93131,2026-08-06T17:36:43
KovZ9177anf,Folk,2,O2 Academy Liverpool,Liverpool,53.4091275,-2.9771058,2026-08-06T17:36:43
KovZ9177anf,Metal,1,O2 Academy Liverpool,Liverpool,53.4091275,-2.9771058,2026-08-06T17:36:43
KovZ9177anf,Pop,1,O2 Academy Liverpool,Liverpool,53.4091275,-2.9771058,2026-08-06T17:36:43
KovZ9177anf,Rock,19,O2 Academy Liverpool,Liverpool,53.4091275,-2.9771058,2026-08-06T17:36:43
KovZ9177aoV,Alternative,1,London Barfly,London,51.543345,-0.150029,2026-08-06T17:36:43
KovZ9177aoV,Dance/Electronic,1,London Barfly,London,51.543345,-0.150029,2026-08-06T17:36:43
KovZ9177aoV,Folk,2,London Barfly,London,51.543345,-0.150029,2026-08-06T17:36:43
KovZ9177aoV,Pop,3,London Barfly,London,51.543345,-0.150029,2026-08-06T17:36:43
KovZ9177aoV,R&B,1,London Barfly,London,51.543345,-0.150029,2026-08-06T17:36:43
KovZ9177aoV,Rock,13,London Barfly,London,51.543345,-0.150029,2026-08-06T17:36:43
KovZ9177aof,Metal,1,"Y Plas, Cardiff Students Union",Cardiff,51.48842026,-3.17746157,2026-08-06T17:36:43
KovZ9177aof,Rock,2,"Y Plas, Cardiff Students Union",Cardiff,51.48842026,-3.17746157,2026-08-06T17:36:43
KovZ9177ar7,Alternative,2,"The Bodega, Nottingham",Nottingham,52.953713,-1.145879,2026-08-06T17:36:43
KovZ9177ar7,Country,1,"The Bodega, Nottingham",Nottingham,52.953713,-1.145879,2026-08-06T17:36:43
KovZ9177ar7,Folk,1,"The Bodega, Nottingham",Nottingham,52.953713,-1.145879,2026-08-06T17:36:43
KovZ9177ar7,Pop,2,"The Bodega, Nottingham",Nottingham,52.953713,-1.145879,2026-08-06T17:36:43
KovZ9177ar7,Rock,9,"The Bodega, Nottingham",Nottingham,52.953713,-1.145879,2026-08-06T17:36:43
KovZ9177aw7,Alternative,3,Manchester Gorilla,Manchester,53.473982,-2.243351,2026-08-06T17:36:43
KovZ9177aw7,Blues,1,Manchester Gorilla,Manchester,53.473982,-2.243351,2026-08-06T17:36:43
KovZ9177aw7,Dance/Electronic,1,Manchester Gorilla,Manchester,53.473982,-2.243351,2026-08-06T17:36:43
KovZ9177aw7,Folk,1,Manchester Gorilla,Manchester,53.473982,-2.243351,2026-08-06T17:36:43
KovZ9177aw7,Hip-Hop/Rap,6,Manchester Gorilla,Manchester,53.473982,-2.243351,2026-08-06T17:36:43
KovZ9177aw7,Pop,5,Manchester Gorilla,Manchester,53.473982,-2.243351,2026-08-06T17:36:43
KovZ9177aw7,R&B,1,Manchester Gorilla,Manchester,53.473982,-2.243351,2026-08-06T17:36:43
KovZ9177aw7,Reggae,1,Manchester Gorilla,Manchester,53.473982,-2.243351,2026-08-06T17:36:43
KovZ9177aw7,Rock,15,Manchester Gorilla,Manchester,53.473982,-2.243351,2026-08-06T17:36:43
KovZ9177awf,Pop,1,The Arboretum,Nottingham,52.96022,-52.96022,2026-08-06T17:36:43
KovZ9177ay0,Folk,1,"The Lodge, Manchester",Manchester,53.470669,-2.23567,2026-08-06T17:36:43
KovZ9177ay0,Pop,3,"The Lodge, Manchester",Manchester,53.470669,-2.23567,2026-08-06T17:36:43
KovZ9177ay0,Rock,3,"The Lodge, Manchester",Manchester,53.470669,-2.23567,2026-08-06T17:36:43
KovZ9177bB0,Alternative,1,Star Inn,Guildford,51.234979,-0.575012,2026-08-06T17:36:43
KovZ9177bB0,Folk,2,Star Inn,Guildford,51.234979,-0.575012,2026-08-06T17:36:43
KovZ9177bB0,Rock,3,Star Inn,Guildford,51.234979,-0.575012,2026-08-06T17:36:43
KovZ9177bN7,Alternative,1,Sidney & Matilda,Sheffield,53.375493,-1.469209,2026-08-06T17:36:43
KovZ9177bN7,Rock,2,Sidney & Matilda,Sheffield,53.375493,-1.469209,2026-08-06T17:36:43
KovZ9177bN7,World,1,Sidney & Matilda,Sheffield,53.375493,-1.469209,2026-08-06T17:36:43
KovZ9177bif,Pop,1,The Arches,Coventry,52.410261,-1.527121,2026-08-06T17:36:43
KovZ9177blf,Country,1,Historic Lavenham 'Big Top' Theatre,Lavenham,52.104584,0.789688,2026-08-06T17:36:43
KovZ9177blf,Rock,2,Historic Lavenham 'Big Top' Theatre,Lavenham,52.104584,0.789688,2026-08-06T17:36:43
KovZ9177bm7,Pop,1,Yardbirds - Grimsby,Grimsby,53.573526,-0.07431,2026-08-06T17:36:43
KovZ9177c7f,Chanson Francaise,1,Oran Mor,Glasgow,55.87738,-4.289157,2026-08-06T17:36:43
KovZ9177c7f,Country,2,Oran Mor,Glasgow,55.87738,-4.289157,2026-08-06T17:36:43
KovZ9177c7f,Hip-Hop/Rap,1,Oran Mor,Glasgow,55.87738,-4.289157,2026-08-06T17:36:43
KovZ9177c7f,Metal,2,Oran Mor,Glasgow,55.87738,-4.289157,2026-08-06T17:36:43
KovZ9177c7f,Pop,4,Oran Mor,Glasgow,55.87738,-4.289157,2026-08-06T17:36:43
KovZ9177c7f,R&B,4,Oran Mor,Glasgow,55.87738,-4.289157,2026-08-06T17:36:43
KovZ9177c7f,Rock,27,Oran Mor,Glasgow,55.87738,-4.289157,2026-08-06T17:36:43
KovZ9177cA0,Folk,1,Liquid Room,Edinburgh,55.948538,-3.193573,2026-08-06T17:36:43
KovZ9177cA0,Hip-Hop/Rap,1,Liquid Room,Edinburgh,55.948538,-3.193573,2026-08-06T17:36:43
KovZ9177cA0,Rock,9,Liquid Room,Edinburgh,55.948538,-3.193573,2026-08-06T17:36:43
KovZ9177cM7,Metal,2,Attic Bar  - Glasgow Garage,Glasgow,55.8663,-4.27222,2026-08-06T17:36:43
KovZ9177cM7,Pop,3,Attic Bar  - Glasgow Garage,Glasgow,55.8663,-4.27222,2026-08-06T17:36:43
KovZ9177cM7,Rock,7,Attic Bar  - Glasgow Garage,Glasgow,55.8663,-4.27222,2026-08-06T17:36:43
KovZ9177cf0,Country,1,Alhambra Theatre,Dunfermline,56.069812,-3.45799,2026-08-06T17:36:43
KovZ9177cf0,Pop,2,Alhambra Theatre,Dunfermline,56.069812,-3.45799,2026-08-06T17:36:43
KovZ9177cf0,Rock,9,Alhambra Theatre,Dunfermline,56.069812,-3.45799,2026-08-06T17:36:43
KovZ9177cg0,Classical,2,"P&J Live, Aberdeen",Aberdeen,57.185147,-2.190396,2026-08-06T17:36:43
KovZ9177cg0,Rock,7,"P&J Live, Aberdeen",Aberdeen,57.185147,-2.190396,2026-08-06T17:36:43
KovZ9177cg7,Rock,1,"Audio, Glasgow",Glasgow,55.8573357,-4.2577105,2026-08-06T17:36:43
KovZ9177cgV,Rock,1,Glen Pavillion,Dunfermline,56.069354,-3.470661,2026-08-06T17:36:43
KovZ9177f7f,Dance/Electronic,1,Pop Brixton,London,51.46335,-0.112344,2026-08-06T17:36:43
KovZ9177f7f,R&B,1,Pop Brixton,London,51.46335,-0.112344,2026-08-06T17:36:43
KovZ9177f7f,Reggae,1,Pop Brixton,London,51.46335,-0.112344,2026-08-06T17:36:43
KovZ9177fIf,Dance/Electronic,1,Carriage Shed,Chester,53.196067,-2.879067,2026-08-06T17:36:43
KovZ9177fZ0,Alternative,1,Bello Bar,Dublin,53.330708,-6.265265,2026-08-06T17:36:43
KovZ9177fk7,Rock,2,The Loft,Forres,57.6366844,-3.5189947,2026-08-06T17:36:43
KovZ9177fm7,Metal,1,Dead Wax,Birmingham,52.47494,-1.879581,2026-08-06T17:36:43
KovZ9177g6V,Hip-Hop/Rap,1,Ashfields Carriage & Polo Club,Dunmow,51.846046,0.302442,2026-08-06T17:36:43
KovZ9177gFV,Dance/Electronic,1,Soul Mama Stratford,London,51.542852,-0.006731,2026-08-06T17:36:43
KovZ9177gFV,Jazz,2,Soul Mama Stratford,London,51.542852,-0.006731,2026-08-06T17:36:43
KovZ9177gFV,Pop,1,Soul Mama Stratford,London,51.542852,-0.006731,2026-08-06T17:36:43
KovZ9177gFV,R&B,3,Soul Mama Stratford,London,51.542852,-0.006731,2026-08-06T17:36:43
KovZ9177gFV,Reggae,1,Soul Mama Stratford,London,51.542852,-0.006731,2026-08-06T17:36:43
KovZ9177gFV,Religious,1,Soul Mama Stratford,London,51.542852,-0.006731,2026-08-06T17:36:43
KovZ9177gFV,Rock,2,Soul Mama Stratford,London,51.542852,-0.006731,2026-08-06T17:36:43
KovZ9177gFV,World,1,Soul Mama Stratford,London,51.542852,-0.006731,2026-08-06T17:36:43
KovZ9177gIV,Pop,1,London Coliseum,London,51.509921,-0.126308,2026-08-06T17:36:43
KovZ9177gIV,Rock,1,London Coliseum,London,51.509921,-0.126308,2026-08-06T17:36:43
KovZ9177gQV,Pop,1,The George Tavern,London,51.51393,-0.05122,2026-08-06T17:36:43
KovZ9177gQV,Rock,1,The George Tavern,London,51.51393,-0.05122,2026-08-06T17:36:43
KovZ9177ga7,Dance/Electronic,3,Soul Mama Islington,London,51.534184,-0.106126,2026-08-06T17:36:43
KovZ9177ga7,Jazz,6,Soul Mama Islington,London,51.534184,-0.106126,2026-08-06T17:36:43
KovZ9177ga7,Latin,1,Soul Mama Islington,London,51.534184,-0.106126,2026-08-06T17:36:43
KovZ9177ga7,Pop,2,Soul Mama Islington,London,51.534184,-0.106126,2026-08-06T17:36:43
KovZ9177ga7,R&B,6,Soul Mama Islington,London,51.534184,-0.106126,2026-08-06T17:36:43
KovZ9177ga7,Reggae,4,Soul Mama Islington,London,51.534184,-0.106126,2026-08-06T17:36:43
KovZ9177ga7,Religious,1,Soul Mama Islington,London,51.534184,-0.106126,2026-08-06T17:36:43
KovZ9177ga7,Rock,2,Soul Mama Islington,London,51.534184,-0.106126,2026-08-06T17:36:43
KovZ9177ga7,World,1,Soul Mama Islington,London,51.534184,-0.106126,2026-08-06T17:36:43
KovZ9177gb7,Rock,1,The Suffield Arms,Norwich,52.96992176,1.37206492,2026-08-06T17:36:43
KovZ9177gdV,Rock,1,Cambridge Theatre,London,51.51351,-0.126407,2026-08-06T17:36:43
KovZ9177gdf,Jazz,1,21 Soho,London,51.51570091,-0.13123241,2026-08-06T17:36:43
KovZ9177ge0,Alternative,1,Manchester New Century Hall,Manchester,53.486725,-2.239563,2026-08-06T17:36:43
KovZ9177ge0,Dance/Electronic,3,Manchester New Century Hall,Manchester,53.486725,-2.239563,2026-08-06T17:36:43
KovZ9177ge0,Folk,2,Manchester New Century Hall,Manchester,53.486725,-2.239563,2026-08-06T17:36:43
KovZ9177ge0,Hip-Hop/Rap,2,Manchester New Century Hall,Manchester,53.486725,-2.239563,2026-08-06T17:36:43
KovZ9177ge0,Metal,2,Manchester New Century Hall,Manchester,53.486725,-2.239563,2026-08-06T17:36:43
KovZ9177ge0,Pop,5,Manchester New Century Hall,Manchester,53.486725,-2.239563,2026-08-06T17:36:43
KovZ9177ge0,R&B,1,Manchester New Century Hall,Manchester,53.486725,-2.239563,2026-08-06T17:36:43
KovZ9177ge0,Rock,19,Manchester New Century Hall,Manchester,53.486725,-2.239563,2026-08-06T17:36:43
KovZ9177gef,Classical,1,Bristol Beacon,Bristol,51.45454646,-2.5982703,2026-08-06T17:36:43
KovZ9177gef,Country,1,Bristol Beacon,Bristol,51.45454646,-2.5982703,2026-08-06T17:36:43
KovZ9177gef,Folk,1,Bristol Beacon,Bristol,51.45454646,-2.5982703,2026-08-06T17:36:43
KovZ9177gef,Hip-Hop/Rap,1,Bristol Beacon,Bristol,51.45454646,-2.5982703,2026-08-06T17:36:43
KovZ9177gef,Pop,4,Bristol Beacon,Bristol,51.45454646,-2.5982703,2026-08-06T17:36:43
KovZ9177gef,R&B,1,Bristol Beacon,Bristol,51.45454646,-2.5982703,2026-08-06T17:36:43
KovZ9177gef,Rock,19,Bristol Beacon,Bristol,51.45454646,-2.5982703,2026-08-06T17:36:43
KovZ9177gef,World,1,Bristol Beacon,Bristol,51.45454646,-2.5982703,2026-08-06T17:36:43
KovZ9177gtf,Country,2,The London Palladium,London,51.514546,-0.140055,2026-08-06T17:36:43
KovZ9177gtf,Holiday,1,The London Palladium,London,51.514546,-0.140055,2026-08-06T17:36:43
KovZ9177gtf,Pop,3,The London Palladium,London,51.514546,-0.140055,2026-08-06T17:36:43
KovZ9177gtf,Rock,10,The London Palladium,London,51.514546,-0.140055,2026-08-06T17:36:43
KovZ9177gtf,World,1,The London Palladium,London,51.514546,-0.140055,2026-08-06T17:36:43
KovZ9177h1f,Country,1,Glad Cafe,Glasgow,55.832008,-4.278617,2026-08-06T17:36:43
KovZ9177h1f,Folk,5,Glad Cafe,Glasgow,55.832008,-4.278617,2026-08-06T17:36:43
KovZ9177h1f,Pop,1,Glad Cafe,Glasgow,55.832008,-4.278617,2026-08-06T17:36:43
KovZ9177h1f,Rock,2,Glad Cafe,Glasgow,55.832008,-4.278617,2026-08-06T17:36:43
KovZ9177i60,Folk,1,Wales Millennium Centre,Cardiff,51.464791,-3.163203,2026-08-06T17:36:43
KovZ9177i60,Jazz,1,Wales Millennium Centre,Cardiff,51.464791,-3.163203,2026-08-06T17:36:43
KovZ9177i60,Religious,1,Wales Millennium Centre,Cardiff,51.464791,-3.163203,2026-08-06T17:36:43
KovZ9177iKV,Alternative,1,The Rum Shack,Glasgow,55.83677113,-4.26948237,2026-08-06T17:36:43
KovZ9177iY0,Pop,1,Leas Cliff Hall,Folkestone,51.075796,-1.173538,2026-08-06T17:36:43
KovZ9177iY0,Rock,1,Leas Cliff Hall,Folkestone,51.075796,-1.173538,2026-08-06T17:36:43
KovZ9177i_V,Pop,2,Sneaky Pete's.,Edinburgh,55.948178,-3.191462,2026-08-06T17:36:43
KovZ9177imf,Rock,8,"Opera House, Manchester",Manchester,53.478837,-2.251395,2026-08-06T17:36:43
KovZ9177in7,Folk,1,Nevis Centre,Fort William,56.821299,-5.10492,2026-08-06T17:36:43
KovZ9177in7,World,1,Nevis Centre,Fort William,56.821299,-5.10492,2026-08-06T17:36:43
KovZ9177jC7,Dance/Electronic,1,BAaD,Glasgow,55.854561,-4.236938,2026-08-06T17:36:43
KovZ9177jN7,Metal,6,Audio,Glasgow,55.857343,-4.25773,2026-08-06T17:36:43
KovZ9177jN7,Rock,6,Audio,Glasgow,55.857343,-4.25773,2026-08-06T17:36:43
KovZ9177jUf,Alternative,3,KK's Steel Mill,Wolverhampton,52.5786863,-2.1309853,2026-08-06T17:36:43
KovZ9177jUf,Blues,1,KK's Steel Mill,Wolverhampton,52.5786863,-2.1309853,2026-08-06T17:36:43
KovZ9177jUf,Country,1,KK's Steel Mill,Wolverhampton,52.5786863,-2.1309853,2026-08-06T17:36:43
KovZ9177jUf,Metal,9,KK's Steel Mill,Wolverhampton,52.5786863,-2.1309853,2026-08-06T17:36:43
KovZ9177jUf,Rock,22,KK's Steel Mill,Wolverhampton,52.5786863,-2.1309853,2026-08-06T17:36:43
KovZ9177k20,R&B,1,Stockton Globe,Stockton-On-Tees,54.564621,-1.31304,2026-08-06T17:36:43
KovZ9177k20,Rock,7,Stockton Globe,Stockton-On-Tees,54.564621,-1.31304,2026-08-06T17:36:43
KovZ9177k50,R&B,1,Salisbury City Hall,Salisbury,51.070294,-1.800462,2026-08-06T17:36:43
KovZ9177k50,Rock,2,Salisbury City Hall,Salisbury,51.070294,-1.800462,2026-08-06T17:36:43
KovZ9177k5f,Pop,1,O2 Academy3 Birmingham,Birmingham,52.473268,-1.9002009,2026-08-06T17:36:43
KovZ9177k5f,Rock,2,O2 Academy3 Birmingham,Birmingham,52.473268,-1.9002009,2026-08-06T17:36:43
KovZ9177k67,Rock,1,Purcell Room,London,51.505776,-0.116825,2026-08-06T17:36:43
KovZ9177kI7,R&B,1,Fairfield Halls,Croydon,51.372525,-0.095804,2026-08-06T17:36:43
KovZ9177kLf,Rock,3,King George's Hall,Blackburn,53.749838,-2.486151,2026-08-06T17:36:43
KovZ9177kNf,Country,1,Brighton Dome,Brighton,50.823717,-0.139088,2026-08-06T17:36:43
KovZ9177kNf,Folk,2,Brighton Dome,Brighton,50.823717,-0.139088,2026-08-06T17:36:43
KovZ9177kNf,Pop,1,Brighton Dome,Brighton,50.823717,-0.139088,2026-08-06T17:36:43
KovZ9177kNf,Rock,11,Brighton Dome,Brighton,50.823717,-0.139088,2026-08-06T17:36:43
KovZ9177kQ7,Dance/Electronic,3,Old Royal Naval College,London,51.482772,-0.009034,2026-08-06T17:36:43
KovZ9177kRV,Classical,1,Cambridge Corn Exchange,Cambridge,52.204302,0.119362,2026-08-06T17:36:43
KovZ9177kRV,Country,1,Cambridge Corn Exchange,Cambridge,52.204302,0.119362,2026-08-06T17:36:43
KovZ9177kRV,Folk,1,Cambridge Corn Exchange,Cambridge,52.204302,0.119362,2026-08-06T17:36:43
KovZ9177kRV,Pop,2,Cambridge Corn Exchange,Cambridge,52.204302,0.119362,2026-08-06T17:36:43
KovZ9177kRV,R&B,1,Cambridge Corn Exchange,Cambridge,52.204302,0.119362,2026-08-06T17:36:43
KovZ9177kRV,Rock,17,Cambridge Corn Exchange,Cambridge,52.204302,0.119362,2026-08-06T17:36:43
KovZ9177kRV,World,1,Cambridge Corn Exchange,Cambridge,52.204302,0.119362,2026-08-06T17:36:43
KovZ9177kWf,Classical,1,Lighthouse,Poole,50.718463,-1.977096,2026-08-06T17:36:43
KovZ9177kWf,Country,1,Lighthouse,Poole,50.718463,-1.977096,2026-08-06T17:36:43
KovZ9177kWf,Pop,2,Lighthouse,Poole,50.718463,-1.977096,2026-08-06T17:36:43
KovZ9177kWf,Rock,4,Lighthouse,Poole,50.718463,-1.977096,2026-08-06T17:36:43
KovZ9177kX0,Classical,2,Manchester Stoller Hall,Manchester,51.2693669,-0.9672448,2026-08-06T17:36:43
KovZ9177kX0,Country,1,Manchester Stoller Hall,Manchester,51.2693669,-0.9672448,2026-08-06T17:36:43
KovZ9177kX0,Rock,1,Manchester Stoller Hall,Manchester,51.2693669,-0.9672448,2026-08-06T17:36:43
KovZ9177kZ7,Dance/Electronic,1,Forum Digbeth,Birmingham,52.47523665,-1.87651711,2026-08-06T17:36:43
KovZ9177kZ7,Pop,1,Forum Digbeth,Birmingham,52.47523665,-1.87651711,2026-08-06T17:36:43
KovZ9177kZ7,World,2,Forum Digbeth,Birmingham,52.47523665,-1.87651711,2026-08-06T17:36:43
KovZ9177kaV,Blues,2,229,London,51.5235,-0.144447,2026-08-06T17:36:43
KovZ9177kaV,Country,1,229,London,51.5235,-0.144447,2026-08-06T17:36:43
KovZ9177kaV,Dance/Electronic,1,229,London,51.5235,-0.144447,2026-08-06T17:36:43
KovZ9177kaV,Pop,2,229,London,51.5235,-0.144447,2026-08-06T17:36:43
KovZ9177kaV,Rock,8,229,London,51.5235,-0.144447,2026-08-06T17:36:43
KovZ9177kaf,Dance/Electronic,2,O2 Ritz Manchester,Manchester,53.474423,-2.243098,2026-08-06T17:36:43
KovZ9177kaf,Folk,2,O2 Ritz Manchester,Manchester,53.474423,-2.243098,2026-08-06T17:36:43
KovZ9177kaf,Hip-Hop/Rap,4,O2 Ritz Manchester,Manchester,53.474423,-2.243098,2026-08-06T17:36:43
KovZ9177kaf,Metal,9,O2 Ritz Manchester,Manchester,53.474423,-2.243098,2026-08-06T17:36:43
KovZ9177kaf,Pop,9,O2 Ritz Manchester,Manchester,53.474423,-2.243098,2026-08-06T17:36:43
KovZ9177kaf,Rock,44,O2 Ritz Manchester,Manchester,53.474423,-2.243098,2026-08-06T17:36:43
KovZ9177keV,Metal,1,Paper Dress Vintage,London,51.5482429,-0.0548263,2026-08-06T17:36:43
KovZ9177keV,Pop,1,Paper Dress Vintage,London,51.5482429,-0.0548263,2026-08-06T17:36:43
KovZ9177keV,Rock,1,Paper Dress Vintage,London,51.5482429,-0.0548263,2026-08-06T17:36:43
KovZ9177kh7,Rock,1,Wollaton Park,Nottingham,52.947782,-1.21096,2026-08-06T17:36:43
KovZ9177klf,Country,1,O2 Academy2 Birmingham,Birmingham,52.47406,-1.89955,2026-08-06T17:36:43
KovZ9177klf,Folk,1,O2 Academy2 Birmingham,Birmingham,52.47406,-1.89955,2026-08-06T17:36:43
KovZ9177klf,Hip-Hop/Rap,3,O2 Academy2 Birmingham,Birmingham,52.47406,-1.89955,2026-08-06T17:36:43
KovZ9177klf,Metal,3,O2 Academy2 Birmingham,Birmingham,52.47406,-1.89955,2026-08-06T17:36:43
KovZ9177klf,Pop,6,O2 Academy2 Birmingham,Birmingham,52.47406,-1.89955,2026-08-06T17:36:43
KovZ9177klf,R&B,2,O2 Academy2 Birmingham,Birmingham,52.47406,-1.89955,2026-08-06T17:36:43
KovZ9177klf,Rock,8,O2 Academy2 Birmingham,Birmingham,52.47406,-1.89955,2026-08-06T17:36:43
KovZ9177ko0,Blues,2,Union Chapel,London,51.54378,-0.102362,2026-08-06T17:36:43
KovZ9177ko0,Classical,1,Union Chapel,London,51.54378,-0.102362,2026-08-06T17:36:43
KovZ9177ko0,Country,2,Union Chapel,London,51.54378,-0.102362,2026-08-06T17:36:43
KovZ9177ko0,Folk,1,Union Chapel,London,51.54378,-0.102362,2026-08-06T17:36:43
KovZ9177ko0,Jazz,3,Union Chapel,London,51.54378,-0.102362,2026-08-06T17:36:43
KovZ9177ko0,New Age,1,Union Chapel,London,51.54378,-0.102362,2026-08-06T17:36:43
KovZ9177ko0,Pop,2,Union Chapel,London,51.54378,-0.102362,2026-08-06T17:36:43
KovZ9177ko0,R&B,2,Union Chapel,London,51.54378,-0.102362,2026-08-06T17:36:43
KovZ9177ko0,Rock,14,Union Chapel,London,51.54378,-0.102362,2026-08-06T17:36:43
KovZ9177kof,Alternative,2,Underworld,London,51.538624,-0.142073,2026-08-06T17:36:43
KovZ9177kof,Dance/Electronic,2,Underworld,London,51.538624,-0.142073,2026-08-06T17:36:43
KovZ9177kof,Metal,13,Underworld,London,51.538624,-0.142073,2026-08-06T17:36:43
KovZ9177kof,Rock,9,Underworld,London,51.538624,-0.142073,2026-08-06T17:36:43
KovZ9177kpV,Metal,1,University of Wolverhampton at The Civic Hall,Wolverhampton,52.586653,-2.130802,2026-08-06T17:36:43
KovZ9177kpV,Pop,2,University of Wolverhampton at The Civic Hall,Wolverhampton,52.586653,-2.130802,2026-08-06T17:36:43
KovZ9177kpV,Rock,9,University of Wolverhampton at The Civic Hall,Wolverhampton,52.586653,-2.130802,2026-08-06T17:36:43
KovZ9177kqf,Country,1,St Matthias Church,London,51.5525,-0.07934,2026-08-06T17:36:43
KovZ9177kqf,Rock,2,St Matthias Church,London,51.5525,-0.07934,2026-08-06T17:36:43
KovZ9177kt7,Metal,1,Sin City,Swansea,51.618957,-3.95008,2026-08-06T17:36:43
KovZ9177kt7,Reggae,1,Sin City,Swansea,51.618957,-3.95008,2026-08-06T17:36:43
KovZ9177kt7,Rock,1,Sin City,Swansea,51.618957,-3.95008,2026-08-06T17:36:43
KovZ9177ky0,Pop,1,Alban Arena,St Albans,51.752945,-0.336384,2026-08-06T17:36:43
KovZ9177ky7,Rock,1,Sefton Park,Liverpool,53.38192,-2.939319,2026-08-06T17:36:43
KovZ9177kzV,Dance/Electronic,2,The Adrian Flux Waterfront,Norwich,52.62385,1.302403,2026-08-06T17:36:43
KovZ9177kzV,Metal,1,The Adrian Flux Waterfront,Norwich,52.62385,1.302403,2026-08-06T17:36:43
KovZ9177kzV,Pop,1,The Adrian Flux Waterfront,Norwich,52.62385,1.302403,2026-08-06T17:36:43
KovZ9177kzV,Rock,9,The Adrian Flux Waterfront,Norwich,52.62385,1.302403,2026-08-06T17:36:43
